,loss,val_loss,wer
0,34.58352002222091,30.793841004371643,0.3651227678571429
1,34.15439819858875,31.111474537849425,0.3415736607142857
2,33.73470136197284,30.69848737716675,0.35796130952380956
3,33.277347507711966,31.059842276573182,0.34425223214285716
4,32.96357535623247,30.95517530441284,0.3652529761904762
5,32.57064551039366,30.982285022735596,0.3849144345238095
6,32.16849260946037,30.676090598106384,0.36534598214285713
7,31.788742436096072,31.025054359436034,0.3313988095238094
8,31.48624614358414,30.77432425022125,0.3668154761904761
9,31.182452260749415,30.672926330566405,0.3726748511904762
10,30.839326923596673,31.031910681724547,0.3404017857142856
11,30.51885128597496,30.787044596672057,0.37814360119047613
12,30.18820126261562,30.54363067150116,0.33035714285714285
13,29.856697000504937,30.8306022644043,0.3659040178571428
14,29.602206628769636,31.096979165077208,0.3790550595238095
15,29.301816623599734,30.71700143814087,0.3575706845238094
16,28.99944419169333,30.894414472579957,0.37033110119047624
17,28.70610093383584,30.616730737686158,0.3698102678571429
18,28.50131611287361,30.44985463619232,0.3707031249999999
19,28.23408699472202,30.893940734863282,0.3498883928571428
20,27.966788370045833,31.194685649871825,0.35262276785714275
21,27.739576686522923,30.845833349227906,0.3652529761904762
22,27.50900766759878,31.12970519065857,0.36408110119047626
23,27.261448847013526,31.01427819728851,0.3403831845238095
24,27.055205793236382,30.909108662605284,0.37475818452380943
25,26.818237603176385,30.997527980804442,0.3603050595238095
26,26.56854610305163,30.822253394126893,0.3856770833333332
27,26.348948722268688,30.812409377098085,0.37079613095238095
28,26.15973272494739,31.174811244010925,0.3683779761904762
29,25.952010358916596,31.14903769493103,0.34116443452380935
30,25.778993052372243,31.430553340911864,0.3461681547619048
31,25.548401501961052,31.614922094345093,0.3661644345238094
32,25.326963231666014,31.513829493522643,0.3598772321428571
33,25.181760471430607,30.825625109672547,0.3780133928571429
34,24.94303097546799,31.158333086967467,0.3164248511904762
35,24.78626937099034,31.054321503639223,0.3330729166666666
36,24.56976971484255,31.220515298843384,0.3462425595238095
37,24.455704391526524,31.432232689857482,0.34897693452380946
38,24.212503043410834,31.10278191566467,0.3721540178571428
39,24.060275342897512,31.239545702934265,0.36655505952380946
40,23.916306216968223,31.237742328643797,0.35597098214285716
41,23.745053207909223,31.459452176094054,0.3488467261904762
42,23.599590227531735,31.45147807598114,0.34998139880952384
43,23.429759613296483,31.528889298439026,0.3715029761904762
44,23.263924170751125,31.258025455474854,0.3542224702380952
45,23.124783246283187,31.15162913799286,0.3517857142857143
46,22.973414908046834,31.34698224067688,0.3664248511904761
47,22.792760396230733,31.785595726966857,0.35308779761904757
48,22.744569810747635,31.54914255142212,0.35412946428571423
49,22.5321546542109,32.11294145584107,0.35859375
