,loss,val_loss,wer
0,464.10282370075583,231.27329788208007,0.9850074404761905
1,358.3092513345182,200.02173099517822,0.9778645833333331
2,319.63005471229553,180.49731369018554,0.9649553571428571
3,293.05311792343855,166.74261465072632,0.9556919642857142
4,272.2424466991797,156.0698769569397,0.9260788690476192
5,255.14028036687523,146.08463106155395,0.9310453869047619
6,240.64293342456222,137.66020555496215,0.9049479166666665
7,228.0966857727617,131.02526741027833,0.8808779761904759
8,215.9012911207974,125.34907264709473,0.8605468749999999
9,206.1980763822794,119.0693636894226,0.8621279761904761
10,197.37350000347942,115.59199676513671,0.8756324404761903
11,189.61320332996547,109.61654667854309,0.8621093749999998
12,182.1988126207143,105.30835313796997,0.848939732142857
13,175.97504645306617,103.18911957740784,0.8398251488095237
14,169.9216730929911,98.76322631835937,0.8348958333333332
15,164.72726941667497,95.8430332183838,0.8041294642857141
16,160.08870114013553,94.98140840530395,0.7970982142857141
17,155.07291342131793,91.6240659236908,0.7660900297619048
18,151.0543283894658,89.23014678955079,0.7714843749999998
19,147.0121362870559,87.04603128433227,0.768954613095238
20,143.20267450530082,85.36674914360046,0.7560639880952381
21,139.84257675893605,82.72454018592835,0.7376674107142855
22,136.4051481653005,81.07432646751404,0.7468191964285714
23,133.47215948998928,79.90237541198731,0.749125744047619
24,130.29296616092324,77.9459478855133,0.7308965773809526
25,127.88804927794263,76.90654373168945,0.7075892857142857
26,125.0663537713699,75.4399847984314,0.7361607142857143
27,122.65459384955466,73.88914785385131,0.7185453869047617
28,120.18315878463909,72.46220374107361,0.6927269345238095
29,117.84114105068147,71.92179622650147,0.6882068452380953
30,115.82245088927448,70.12492594718933,0.7041108630952384
31,113.94079226395115,69.63848133087158,0.7182477678571427
32,111.66328627895564,67.76873407363891,0.6886532738095238
33,109.84588879346848,66.924551486969,0.6902715773809525
34,108.10905470326543,65.94238152503968,0.7048177083333333
35,106.61977301724255,65.46949715614319,0.6919828869047617
36,104.91834281850606,65.05716772079468,0.7041108630952381
37,103.28354459255934,64.10055055618287,0.6651413690476188
38,101.77233381476253,62.69653835296631,0.6576636904761903
39,100.30755159864202,62.77282314300537,0.6815290178571429
40,98.90301182633266,62.95011315345764,0.6734747023809522
41,97.60180252697319,61.724907875061035,0.6627232142857141
42,96.47026806883514,60.67541129589081,0.6486793154761905
43,95.15339490445331,60.701055192947386,0.6776971726190477
44,93.99232350289822,59.68857898712158,0.6647135416666667
45,92.75500550866127,59.4056836605072,0.6850074404761906
46,91.80924448091537,58.751412534713744,0.6781250000000001
47,90.48605738813058,58.198237323760985,0.6944010416666666
48,89.54309666715562,57.40393962860107,0.630952380952381
49,88.6462315027602,57.30951929092407,0.6505208333333333
50,87.55485863238573,56.594033646583554,0.6353236607142856
51,86.56810628343374,56.234347629547116,0.6706659226190476
52,85.55478747561574,56.29865446090698,0.658296130952381
53,84.83305127592757,56.44346735477448,0.634765625
54,83.8985567796044,55.28934721946716,0.6595052083333334
55,83.11207691486925,54.84251523017883,0.6500744047619048
56,82.18943964038044,54.416676902770995,0.6456473214285714
57,81.40407157875597,54.31466474533081,0.6338169642857141
58,80.58881087601185,54.44346082210541,0.6027901785714286
59,79.79048876278102,53.52063307762146,0.6271391369047619
60,79.11711756815203,53.45634925365448,0.6340587797619048
61,78.20877319201827,53.346146535873416,0.616127232142857
62,77.61468432890251,52.671174263954164,0.6215401785714284
63,76.9461940350011,52.8057204246521,0.621670386904762
64,76.29694630298764,53.185013604164126,0.6186755952380951
65,75.51938818767667,52.29118404388428,0.664043898809524
66,74.90220361482352,51.55471420288086,0.5877604166666667
67,74.5529760979116,52.013761734962465,0.6135788690476189
68,73.67734091798775,51.47883245944977,0.5930989583333333
69,73.05816269759089,50.93719849586487,0.5931361607142855
70,72.48936914373189,51.26960015296936,0.6242745535714282
71,71.90271860966459,51.01946830749512,0.6130208333333332
72,71.19279265869409,50.863603019714354,0.6138392857142857
73,70.79523395840079,50.65361223220825,0.5967633928571427
74,70.19334120862186,50.43616323471069,0.5949404761904762
75,69.69618109730072,50.159603571891786,0.6147321428571427
76,69.33331839228049,50.77392497062683,0.5890625000000002
77,68.71477780397981,49.96953175067902,0.5624813988095236
78,68.05556245381013,50.54296770095825,0.6119419642857143
79,67.68236418417655,49.59956607818604,0.6248883928571429
80,67.15309170633554,50.191934037208554,0.5630952380952382
81,66.6069341385737,49.21283173561096,0.6336309523809522
82,66.2560555881355,49.30928559303284,0.5717075892857143
83,65.70455075474456,49.11947417259216,0.5917224702380952
84,65.27898687217385,49.59486210346222,0.6105468749999999
85,64.76662073843181,49.68389582633972,0.6182663690476189
86,64.40032524056733,49.186339712142946,0.606752232142857
87,63.968948872061446,49.55021729469299,0.6274925595238096
88,63.5675259726122,49.29109077453613,0.6161644345238095
89,63.12433928786777,48.939698457717896,0.5852306547619048
90,62.66180337546393,48.42086107730866,0.5738095238095238
91,62.36505316616967,48.119208335876465,0.6188802083333333
92,61.960093648638576,48.61750955581665,0.6023065476190476
93,61.54835853166878,49.14810619354248,0.5830171130952382
94,61.033217990538105,48.93689565658569,0.6054315476190474
95,60.72922181501053,47.94836740493774,0.5476562500000001
96,60.36964437342249,48.15245909690857,0.5851376488095238
97,60.09265866805799,48.070290088653564,0.5944754464285713
98,59.62209477042779,48.65114140510559,0.5975446428571429
99,59.34989993274212,48.040514731407164,0.5992373511904763
